#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237651534945648826,3,21.27972,0.1510366,19.01012,0.0112368,17.64556,0.006333879,16.48428,0.004364636,15.8768,0.007374812,499964186537781248,-0.0002303169,2.213685E-05,-9999,-9999,0,STAR,M3
1237651311607480598,3,21.84742,0.2964798,19.82572,0.0211775,18.3683,0.009556379,17.67067,0.007770021,17.24261,0.01943692,396366275246319616,-0.0001736096,1.605587E-05,0.285399,0.050543,0,STAR,M0
1237651311607480598,3,21.84742,0.2964798,19.82572,0.0211775,18.3683,0.009556379,17.67067,0.007770021,17.24261,0.01943692,396366273652484096,-0.0001436352,1.693936E-05,0.285399,0.050543,0,STAR,M0
1237651311070871711,3,20.8887,0.1281242,18.36038,0.007912444,16.93844,0.004459802,16.00606,0.003576327,15.47251,0.005972351,396373145600157696,-5.409605E-05,1.033347E-05,0.403737,0.124867,0,STAR,M1
1237651311070871711,3,20.8887,0.1281242,18.36038,0.007912444,16.93844,0.004459802,16.00606,0.003576327,15.47251,0.005972351,396375621095155712,-6.676286E-05,1.223964E-05,0.403737,0.124867,0,STAR,M1
1237651298186232194,3,21.46033,0.1597901,18.69973,0.008826279,17.27852,0.004964816,16.25572,0.003883583,15.76135,0.006183675,396339886967252992,-4.041193E-05,1.254589E-05,0.296537,0.160785,0,STAR,M2
1237651298186232194,3,21.46033,0.1597901,18.69973,0.008826279,17.27852,0.004964816,16.25572,0.003883583,15.76135,0.006183675,396339885373417472,-4.461544E-05,1.097731E-05,0.296537,0.160785,0,STAR,M2
1237651298186100880,3,22.08558,0.312418,19.03433,0.01100903,17.71705,0.006277161,17.10974,0.005372503,16.76584,0.01117305,396342359274579968,-6.335088E-05,1.459662E-05,0.208808,0.024814,0,STAR,M0
1237651298186100880,3,22.08558,0.312418,19.03433,0.01100903,17.71705,0.006277161,17.10974,0.005372503,16.76584,0.01117305,396340986478880768,-6.925999E-05,1.188721E-05,0.208808,0.024814,0,STAR,M0
1237651298185773202,3,20.54671,0.08806256,18.03439,0.006396761,16.72418,0.004016963,15.60909,0.003157562,15.03349,0.004621719,396363251589343232,1.126812E-05,1.609473E-05,-9999,-9999,0,STAR,M3
1237651298185773202,3,20.54671,0.08806256,18.03439,0.006396761,16.72418,0.004016963,15.60909,0.003157562,15.03349,0.004621719,396362700239693824,1.244212E-05,1.427649E-05,-9999,-9999,0,STAR,M3
1237651272960704728,3,21.49631,0.1745505,18.91791,0.01059724,17.55549,0.005887244,16.82846,0.004931826,16.44357,0.009956579,499962262392432640,-0.0001086202,1.205577E-05,0.148807,0.055054,0,STAR,M0
1237651271350157359,3,23.21533,0.7396434,21.41588,0.09556415,19.79975,0.03180664,18.77803,0.01866512,18.21748,0.03479321,499921855340111872,7.511953E-05,3.468224E-05,0.539997,0.028565,0,STAR,M2
1237651252021493990,3,21.52686,0.1475356,19.11728,0.01127042,17.65911,0.00591749,16.69466,0.004727118,16.15955,0.007191767,498913603009669120,-5.08424E-05,1.123439E-05,0.076591,0.132257,0,STAR,M2
1237651213896450235,3,20.46836,0.06865615,17.89506,0.005536317,16.61886,0.003850092,16.03529,0.003676472,15.70624,0.005955436,396399259001317376,-7.867517E-05,9.079857E-06,0.161011,0.0202,0,STAR,M0
1237651213896450235,3,20.46836,0.06865615,17.89506,0.005536317,16.61886,0.003850092,16.03529,0.003676472,15.70624,0.005955436,396398161083525120,-0.000100082,1.025704E-05,0.161011,0.0202,0,STAR,K7
1237649964067192918,3,19.81571,0.05184757,17.27118,0.004785983,15.93983,0.00340887,15.41098,0.003383463,15.08287,0.005001832,519162484645455872,-3.414309E-05,8.645302E-06,0.194117,0.008702,0,STAR,K7
