objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237651250944671970,3,23.49027,0.7965468,21.87063,0.1166729,20.51933,0.05140243,19.63661,0.03088026,19.02002,0.07271576,4155821714088155136,7.64352E-05,5.977825E-05,0.539777,0.047479,STAR,M4.5:III (123657)
1237651250945065321,3,23.92342,1.207175,21.66204,0.1138775,20.16679,0.04566975,18.91016,0.02143119,18.16246,0.04187517,4155792577030019072,0.0001592645,3.887869E-05,0.683133,0.051175,STAR,M5III (221615)
1237651250945065445,3,25.68686,0.7027327,21.98056,0.132541,20.52663,0.05460445,19.70691,0.0365696,19.23078,0.09235478,4155791202640484352,-3.27038E-05,5.118716E-05,0.484942,0.046254,STAR,M1 (204445)
1237651250945196450,3,21.81255,0.5480646,21.55829,0.2200661,20.45197,0.1242675,19.43967,0.06860388,19.30297,0.2482854,4155783231181182976,0.0001865781,5.94742E-05,0.631873,0.063832,STAR,M5III (221615)
1237651251481673786,3,24.10169,1.322466,21.1868,0.09493199,20.25823,0.06020197,19.43099,0.03669165,18.83908,0.07978816,4155829960425363456,-6.604922E-05,3.685516E-05,0.550227,0.097991,STAR,M1 (204445)
1237651252015202902,3,24.11126,2.673229,21.3208,0.1708671,20.18346,0.09139704,19.4293,0.06813309,19.27993,0.2002774,4122187652354299904,-0.000246909,5.496771E-05,0.443208,0.12259,STAR,G4V (32923)
1237651252017692762,3,24.45931,1.170173,21.96313,0.1201183,20.71318,0.05643989,19.60758,0.03125945,18.87048,0.05409684,4138813916997507072,-0.0003288404,3.752316E-05,0.626154,0.051678,STAR,M4.5:III (123657)
1237651252551876744,3,23.42606,1.884143,21.15794,0.1256709,20.11419,0.06819594,18.9448,0.03376212,18.28185,0.06322492,4122164569354557440,-1.375867E-05,4.352816E-05,0.633868,0.081241,STAR,M5III (221615)
1237651252551876744,3,23.42606,1.884143,21.15794,0.1256709,20.11419,0.06819594,18.9448,0.03376212,18.28185,0.06322492,4122165662121744384,4.741805E-05,5.433115E-05,0.633868,0.081241,STAR,M5III (221615)
1237651252552270019,3,24.34267,1.211704,22.15097,0.1387777,20.92915,0.06817251,19.50104,0.02882315,18.82844,0.05545995,4122180512273160192,-3.574691E-05,4.154638E-05,0.717967,0.059808,STAR,M5III (221615)
1237651252552270019,3,24.34267,1.211704,22.15097,0.1387777,20.92915,0.06817251,19.50104,0.02882315,18.82844,0.05545995,4122181055284533248,-0.0001562336,7.852435E-05,0.717967,0.059808,STAR,M5III (221615)
