objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass,photoZ,photoErr
1237665428638073138,3,19.08685,0.04310384,17.64749,0.006578745,16.79546,0.004937965,16.35806,0.004984085,16.04508,0.01179984,0.1510949,2.915964E-05,0,QSO,STARFORMING BROADLINE,0.13791,0.01852
1237661416065270034,3,20.65536,0.0706391,20.07795,0.01942131,19.97788,0.02479005,19.58288,0.02517304,19.43562,0.07892258,0.516542,7.637085E-05,0,QSO,BROADLINE,0.555943,0.171436
1237661360229318866,3,20.24911,0.05949125,19.12681,0.01250276,18.25302,0.008888095,17.83804,0.009212082,17.5787,0.02360778,0.1586841,5.074504E-05,0,QSO,AGN,0.209634,0.029653
1237657633801830517,3,19.60782,0.03997329,19.25593,0.01261596,18.39874,0.009285248,18.01244,0.009043638,17.62744,0.02201439,0.2987324,6.834933E-05,0,QSO,STARBURST BROADLINE,0.320772,0.034983
1237661387068145933,3,21.13564,0.09151302,20.4833,0.0249016,20.52507,0.03440091,20.04445,0.02956622,19.87776,0.08666475,0.5266162,3.513251E-05,0,QSO,AGN BROADLINE,0.673059,0.223525
1237658204517629987,3,18.68338,0.03636604,17.63614,0.00723265,16.87842,0.005598264,16.48558,0.005739454,16.20429,0.01556625,0.1724535,4.952192E-05,0,QSO,BROADLINE,0.15406,0.024554
1237667253474558017,3,19.419,0.03723249,19.12335,0.01337066,18.59534,0.0116539,18.32188,0.01259497,17.77413,0.02432466,0.3623022,2.924268E-05,0,QSO,STARBURST BROADLINE,0.325249,0.036223
1237661387604689058,3,18.9168,0.02327327,18.80415,0.009026874,18.64317,0.0099478,18.57679,0.01123851,18.25724,0.0295452,0.3623438,4.85413E-05,0,QSO,STARBURST BROADLINE,0.305498,0.079209
1237664667370651658,3,18.25677,0.02096573,17.63592,0.006694838,16.99134,0.005413754,16.56816,0.005663176,16.32839,0.0135474,0.1247337,3.399473E-05,0,QSO,BROADLINE,0.157674,0.02836
1237651250436636837,3,19.43478,0.02925905,19.00637,0.01005192,18.34128,0.008388512,17.93865,0.007606915,17.87683,0.02025639,0.2148365,2.978889E-05,0,QSO,BROADLINE,0.205922,0.033851
1237665565001253023,3,19.72431,0.03955503,19.34343,0.01309785,18.93093,0.01143343,18.64186,0.01191214,18.50846,0.03251588,0.4946775,8.895798E-05,0,QSO,BROADLINE,0.193991,0.035853
1237661850946240609,3,19.53482,0.03611653,19.24056,0.01255961,18.7101,0.01078466,18.48254,0.01180886,18.10566,0.02924046,0.3661076,8.049933E-05,0,QSO,BROADLINE,0.330259,0.048125
1237657856070975574,3,17.48977,0.009643446,17.20878,0.004361839,16.99794,0.004464859,16.76075,0.004824012,16.82568,0.01081183,0.2339358,2.441906E-05,0,QSO,STARBURST BROADLINE,0.146785,0.024094
1237663784208957738,3,21.04656,0.09943598,20.73209,0.03301591,19.75352,0.02086965,19.25099,0.01871614,18.91245,0.05018216,0.3750168,3.875898E-05,0,QSO,STARBURST,0.448118,0.097069
