objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class
1237654879655297718,26.11812,1.170124,21.87109,0.205936,20.34792,0.07435767,19.1824,0.03631665,18.8589,0.09036004,5359429886510651392,0.5498773,0.0001568908,0.588241,0.035187,GALAXY
1237654880742933371,25.50142,1.038007,23.1053,0.3600466,21.14421,0.09054328,19.93269,0.04314558,19.41341,0.1161266,5377304372098390016,0.6324951,0.0002381268,0.639162,0.038646,GALAXY
1237654881277444798,23.84772,1.150293,22.10383,0.142832,20.03025,0.03283926,19.13548,0.02333347,18.76288,0.05287546,5379760132224997376,0.4773254,0.0001123273,0.491611,0.020606,GALAXY
1237654948375757275,23.66984,1.581744,21.71477,0.1347816,20.07275,0.04567913,19.04587,0.02712298,18.6074,0.06591054,7552775552249387008,0.5740004,0.0001705791,0.541217,0.027917,GALAXY
1237654949984010627,21.92416,0.3267935,21.33626,0.09416369,20.59299,0.06788631,19.60868,0.04495989,19.28932,0.1177402,7859915878980409344,0.7703201,0.0001536692,0.723055,0.056235,GALAXY
1237654953205826353,24.71517,1.228764,21.69308,0.0899364,20.16262,0.03730797,19.3479,0.02667183,18.90246,0.07064034,6797260974825166848,0.4540172,4.205327E-05,0.475398,0.029216,GALAXY
1237654953205826353,24.71517,1.228764,21.69308,0.0899364,20.16262,0.03730797,19.3479,0.02667183,18.90246,0.07064034,6797273618672015360,0.4540545,7.092049E-05,0.475398,0.029216,GALAXY
1237654953205826353,24.71517,1.228764,21.69308,0.0899364,20.16262,0.03730797,19.3479,0.02667183,18.90246,0.07064034,6797259325524170752,0.4540675,3.504342E-05,0.475398,0.029216,GALAXY
1237655125007794812,25.16574,1.312359,21.85101,0.123241,20.35793,0.05217346,19.40678,0.03308652,18.90209,0.08422653,5439306382997477376,0.5324684,0.0001399398,0.5271,0.030993,GALAXY
1237655125555675706,24.78713,2.48747,21.34124,0.1334831,19.85389,0.05308807,18.95698,0.03554064,18.42122,0.100704,5387584256179722240,0.5120696,0.0001195653,0.511727,0.025818,GALAXY
1237655126614540668,25.48181,1.121586,22.05938,0.1547215,20.45538,0.05745576,19.57561,0.03715362,19.14849,0.09368947,5459519809225250816,0.4638511,0.0001282397,0.497772,0.026011,GALAXY
1237655369820733748,22.85641,0.6092398,22.40442,0.2069579,20.56451,0.06399525,19.34556,0.03260988,18.80434,0.08537714,7997434000947042304,0.6355516,0.0001779769,0.622868,0.032147,GALAXY
1237655473966744332,22.92598,0.6939926,21.8414,0.1247996,20.76201,0.06512163,19.78781,0.04355698,19.39113,0.1015027,6795041610101184512,0.6618383,0.0001394701,0.621762,0.05118,GALAXY
1237657066866999808,24.69028,1.51688,21.95754,0.1234676,20.41623,0.04801057,19.34563,0.02709866,18.97168,0.07946411,4901218858915092480,0.5706481,0.000134312,0.562065,0.031769,GALAXY
1237657066867130707,22.99543,1.060724,21.54559,0.1170123,19.99833,0.04710357,19.13097,0.03159239,18.61286,0.0812125,4901231778176718848,0.5170342,0.0001240191,0.502257,0.029954,GALAXY
1237657628437316465,22.97216,0.7457939,21.97721,0.1270198,19.99775,0.03299226,19.14464,0.02197412,18.87449,0.05278756,5000360448002119680,0.343796,0.000128204,0.474356,0.025162,GALAXY
1237658423551591048,23.50252,1.11391,22.04349,0.1543595,20.48259,0.0557109,19.46537,0.0317265,19.09962,0.08257094,5489926249072842752,0.5387733,0.000251673,0.549116,0.03798,GALAXY
1237658423551721821,24.98603,1.094249,21.49627,0.07750122,19.99575,0.02912682,19.16812,0.01943848,18.79682,0.05119046,5489915253956564992,0.4496665,0.0001004738,0.484612,0.03274,GALAXY
1237658423551918190,22.92054,1.183599,22.70727,0.4457685,20.38259,0.07779212,19.11722,0.03689021,18.44956,0.0828912,5461871660151101440,0.6374688,0.0002437074,0.646597,0.032184,GALAXY
1237658423551918190,22.92054,1.183599,22.70727,0.4457685,20.38259,0.07779212,19.11722,0.03689021,18.44956,0.0828912,5489905358351915008,0.6378368,0.0001880873,0.646597,0.032184,GALAXY
1237658491729609118,24.79462,1.829841,21.93757,0.153637,20.39113,0.06014587,19.39148,0.0381736,18.87403,0.08124618,5487875659786377216,0.5749939,0.0001606078,0.539798,0.029531,GALAXY
1237658611441205698,22.74247,0.8125569,21.60256,0.1351687,20.09271,0.04924812,19.14921,0.03238191,18.71335,0.07887571,7495190828325033984,0.4825837,8.95534E-05,0.522549,0.025775,GALAXY
1237655123929661779,23.65806,1.269067,22.13555,0.1676184,20.65255,0.06706919,19.70771,0.04343885,19.20026,0.0951196,5369428025233659904,0.536513,0.0001542475,0.537811,0.03886,GALAXY
1237655126089073300,22.72711,0.5208285,21.56475,0.09573683,20.46859,0.04937528,19.591,0.03777224,19.2259,0.08984889,5449469718913374208,0.6941759,0.000150381,0.586837,0.047524,GALAXY
1237655349967520232,22.89931,0.8009537,21.07092,0.06168004,19.69968,0.03045998,18.96639,0.02580604,18.45339,0.06248198,6788228486685546496,0.2535338,7.587088E-05,0.399381,0.095686,GALAXY
1237655464857699405,25.46311,0.9940041,23.2025,0.3032283,20.97593,0.06645983,19.87321,0.03715465,19.60073,0.1296557,7119162796458399744,0.6295307,0.0003070498,0.549281,0.039399,GALAXY
1237655465384739387,24.2783,1.383617,22.25717,0.1523287,20.38064,0.04481619,19.5282,0.03394611,18.9864,0.07558643,7666523878467065856,0.4682174,0.0002335598,0.49506,0.028316,GALAXY
1237655465384740013,23.06813,0.7515024,22.72178,0.2480135,20.99964,0.08316875,19.7145,0.04304123,19.06175,0.08796848,7665278681364060160,0.6381342,0.0001598916,0.68686,0.054512,GALAXY
1237657066866999586,26.25965,0.575705,22.04051,0.1413261,20.43436,0.0512203,19.39008,0.03048365,18.95549,0.08866522,4923835268023474176,0.5588768,0.0001407578,0.550987,0.032089,GALAXY
1237657071697920270,24.62556,1.164488,22.24373,0.1347478,20.4674,0.0449863,19.5741,0.03163539,19.20245,0.07375526,4768362943426615296,0.4786477,0.0001403729,0.495909,0.02705,GALAXY
1237657071697920270,24.62556,1.164488,22.24373,0.1347478,20.4674,0.0449863,19.5741,0.03163539,19.20245,0.07375526,4063615018490681344,0.4788145,0.0001476705,0.495909,0.02705,GALAXY
1237657858214593290,22.90582,0.7441235,22.76401,0.2705863,20.80052,0.0756757,19.57598,0.04041713,19.1265,0.09661687,7536839229609105408,0.651071,0.0001552047,0.622456,0.03252,GALAXY
1237658192147579889,25.56631,1.118004,21.66998,0.1167599,20.1602,0.04636478,19.36135,0.03359905,18.80514,0.0834583,5007147733448153088,0.4725287,0.00014063,0.473756,0.039639,GALAXY
1237658200733843970,23.19468,0.7066346,22.33575,0.1516542,20.52419,0.04809842,19.58967,0.0300345,19.20421,0.08212823,5007138937355130880,0.5056385,0.0002024767,0.512454,0.031609,GALAXY
1237658303276384437,24.42654,1.704734,21.48933,0.09566953,19.88721,0.03568903,19.1033,0.02634374,18.62871,0.0622038,6466047938770786304,0.4671883,9.19748E-05,0.4544,0.034766,GALAXY
1237658491729478185,22.22985,0.5930827,21.98568,0.2024641,20.10128,0.05860239,18.95942,0.03233141,18.52046,0.07660211,6000041924479965184,0.5856318,0.0001868295,0.584339,0.027109,GALAXY
1237660962936390307,21.75613,0.3147949,21.44618,0.1143419,20.28028,0.05391546,19.3912,0.03767877,18.90519,0.07880844,5837918935501264896,0.5388474,0.0001778437,0.587711,0.049382,GALAXY
1237661381695177056,24.79404,1.051837,22.90681,0.2424608,20.86541,0.05784683,19.6069,0.02611159,19.13508,0.05422775,6540397470534621184,0.5969546,0.0001473339,0.629549,0.035049,GALAXY
1237661386011181150,24.32293,1.255734,20.53329,0.06188906,19.09933,0.02342912,18.33028,0.01623781,18.25479,0.05004228,5644278440897304576,0.1915379,5.521956E-05,0.327703,0.080013,GALAXY
1237661465459099042,22.85995,0.6235763,21.57307,0.09260935,20.03676,0.03398142,19.2809,0.02746186,19.02474,0.0696575,4704021725381416960,0.2983825,0.0001055997,0.445606,0.071244,GALAXY
1237661465991709905,22.85915,0.8160331,22.80827,0.2965263,21.03007,0.08950014,19.70589,0.04281587,19.07382,0.08538014,5635191527519311872,0.65563,0.0001706009,0.680249,0.0445,GALAXY
1237661811200098785,23.92239,1.458061,22.14621,0.1647532,20.46472,0.05249023,19.46676,0.0331361,19.16984,0.09302291,6073213324719577088,0.5261437,0.0001094921,0.537111,0.038999,GALAXY
1237661817103254106,24.17817,1.503942,22.02435,0.1614358,20.89147,0.07055634,19.81766,0.03878804,19.30043,0.09503365,6128383519817488384,0.534233,0.0001677748,0.62946,0.06075,GALAXY
1237661849853559137,23.1447,0.7421656,21.91432,0.1288868,20.43182,0.04688644,19.53084,0.03131638,19.24189,0.08270729,5276103678667020288,0.5389292,0.0001970666,0.521627,0.039199,GALAXY
1237661851463516998,23.24395,0.9254186,22.08208,0.1286606,20.48487,0.04728368,19.49117,0.02946671,19.24271,0.09691507,5275020103985158144,0.5455101,0.0001746147,0.548507,0.043108,GALAXY
1237661851463516998,23.24395,0.9254186,22.08208,0.1286606,20.48487,0.04728368,19.49117,0.02946671,19.24271,0.09691507,5279346132467865600,0.5456259,0.0001115608,0.548507,0.043108,GALAXY
1237661872393355829,22.82125,0.7789007,21.16733,0.08841203,19.69051,0.03729741,18.82513,0.02595696,18.34312,0.07092427,5136440955495536640,0.4802687,0.0001403954,0.506298,0.026007,GALAXY
1237661872402464993,22.88474,0.8467237,20.71799,0.06160169,19.14025,0.02324561,18.2044,0.01543594,17.79072,0.03852171,1541383687449372672,0.4969486,0.0001429399,0.500025,0.020704,GALAXY
1237661872932651382,22.4853,0.519831,21.13685,0.07336163,19.80828,0.03365701,19.08331,0.02603853,18.66658,0.07580034,5215176984402089984,0.5009975,0.0001372275,0.438679,0.083167,GALAXY
1237661974400467300,26.38349,0.9504446,21.54631,0.1574379,20.37449,0.07996131,19.09608,0.03622808,18.86284,0.107869,5441671982264637440,0.6374168,0.0001736697,0.637864,0.03914,GALAXY
1237662267539981635,25.3817,1.029166,22.54368,0.2270864,20.8326,0.0772837,19.63696,0.04087359,19.07591,0.1014018,5410170424977020928,0.6559069,0.0001978124,0.617167,0.032705,GALAXY
1237662335181128099,25.47695,0.6711555,22.62882,0.1654298,21.15401,0.06616816,19.9327,0.03764612,19.42935,0.08824374,5640933726945040384,0.6363066,0.0001485845,0.637518,0.041633,GALAXY
1237662662136169091,25.09485,1.064034,22.96558,0.2102974,20.86162,0.05471949,19.62521,0.03023432,19.23038,0.07847662,4356359990594000896,0.623848,0.0001308773,0.604639,0.029847,GALAXY
1237662662136169091,25.09485,1.064034,22.96558,0.2102974,20.86162,0.05471949,19.62521,0.03023432,19.23038,0.07847662,4357389683233413120,0.6239393,0.0001182137,0.604639,0.029847,GALAXY
1237662700788777214,24.16684,1.642213,23.09249,0.3231504,20.80026,0.05754495,19.74918,0.03581227,19.36495,0.09373508,7648312666973558784,0.5815262,0.0001374267,0.551073,0.030664,GALAXY
1237662701330957121,22.26092,0.6595253,21.31519,0.1137676,19.75318,0.04249917,18.96881,0.03241935,18.61526,0.09677991,6787100387805779968,0.3573546,0.0001316739,0.461604,0.046361,GALAXY
1237663277927563939,22.30048,0.349216,22.61084,0.2198221,20.60009,0.05334029,19.57736,0.03561465,19.13657,0.08158964,4745938404113668096,0.5176845,0.0001468869,0.553077,0.028224,GALAXY
1237663530795926012,24.95632,2.960597,22.65332,0.4462635,20.00767,0.0766304,18.9524,0.04493311,18.24819,0.1021687,4154729347742455808,0.5785267,0.0001622343,0.546823,0.039028,GALAXY
1237663783117652052,25.74797,1.110855,21.82078,0.1787741,20.0781,0.05699589,18.79194,0.02606473,18.19733,0.05233474,4737878983965956096,0.6406072,0.0001057934,0.650342,0.032388,GALAXY
1237663783117849093,21.89668,0.4570965,21.30484,0.1264856,19.96992,0.05767664,19.09629,0.03919331,18.79596,0.1027473,4737858093245028352,0.5766599,8.787092E-05,0.540512,0.050071,GALAXY
1237663916805456681,24.90961,0.8902391,22.57235,0.1540228,20.98491,0.05855762,19.8858,0.0337964,19.53302,0.09554711,5800751044972795904,0.6019009,0.0001356765,0.571972,0.035469,GALAXY
1237663917340689316,25.64745,1.126629,22.86104,0.3036652,21.16433,0.1120868,19.87064,0.05367604,19.26463,0.1387192,4163651889953789952,0.6236359,0.0002732995,0.656294,0.039875,GALAXY
1237663917340689316,25.64745,1.126629,22.86104,0.3036652,21.16433,0.1120868,19.87064,0.05367604,19.26463,0.1387192,6693546793551288320,0.6234556,0.0002015521,0.656294,0.039875,GALAXY
1237664092898263606,25.49413,0.9678954,21.66047,0.1024509,20.17463,0.03847372,19.38673,0.02847475,19.00719,0.07210597,5029615709711521792,0.4389091,0.0001244955,0.457845,0.038861,GALAXY
1237664092903637557,22.10751,0.2793846,21.56452,0.08637509,20.28592,0.04041959,19.49613,0.03018484,18.91755,0.06503225,6534969180806207488,0.5448315,9.268674E-05,0.529586,0.051867,GALAXY
1237664092903637557,22.10751,0.2793846,21.56452,0.08637509,20.28592,0.04041959,19.49613,0.03018484,18.91755,0.06503225,6539317749646383104,0.5446352,9.546733E-05,0.529586,0.051867,GALAXY
1237664669517218219,23.70608,0.9830061,22.09304,0.1184776,20.50503,0.04523309,19.61176,0.03680632,19.13405,0.08095707,5288539149254809600,0.5028899,0.0001287607,0.50821,0.030288,GALAXY
1237664835398271895,23.35299,0.9732198,22.26843,0.1761968,20.84904,0.07794614,19.84025,0.04108348,19.21802,0.07858775,6531565642965080064,0.6378288,0.0001782375,0.565992,0.038483,GALAXY
1237664852578468346,26.53448,0.3457239,22.20444,0.134386,20.47026,0.04379967,19.3896,0.02582175,18.89706,0.05757096,4444081228271081472,0.5979692,0.0001496733,0.566014,0.033284,GALAXY
1237664853108916620,23.27623,0.6372441,21.85683,0.08617482,20.28386,0.03544492,19.38472,0.02451265,18.94039,0.06104001,4355169770716551168,0.4918235,0.0001152296,0.507544,0.036812,GALAXY
1237664870290817678,24.37383,1.56577,21.87758,0.1216062,20.43245,0.05002878,19.58258,0.03199518,19.201,0.08384131,7274532587904980992,0.5389356,0.0001455894,0.50004,0.035533,GALAXY
1237665127456571815,22.81743,0.610087,22.72289,0.222424,20.7695,0.06805503,19.59903,0.03934747,18.98495,0.07976421,6523704408932636672,0.6126755,0.0001614292,0.623151,0.039292,GALAXY
1237648704050103344,23.45395,0.8131897,22.06301,0.1244097,20.50465,0.04676554,19.56179,0.02981362,19.15388,0.07884116,4552076914618292224,0.510432,0.0001240949,0.526927,0.037159,GALAXY
1237648704050299463,24.15161,1.367065,22.15923,0.1661757,20.48315,0.05587409,19.43631,0.0332596,18.95969,0.08181816,4548772332001581056,0.5608008,0.0001921301,0.55673,0.035715,GALAXY
1237651249880302121,23.13002,1.133088,22.28453,0.2876301,20.53847,0.08802776,19.46202,0.04996493,19.00298,0.1219569,6434769042821896192,0.6795572,0.0001885029,0.563677,0.030648,GALAXY
1237651249880302121,23.13002,1.133088,22.28453,0.2876301,20.53847,0.08802776,19.46202,0.04996493,19.00298,0.1219569,6439121448812697600,0.6793043,0.0003183261,0.563677,0.030648,GALAXY
1237651249891311657,20.6167,0.1583721,20.62358,0.1148172,20.05131,0.0941778,19.05705,0.05642157,18.48438,0.08669876,7682022598281287680,0.3473259,2.351136E-05,0.651657,0.095876,GALAXY
1237651249891377175,25.51095,1.016776,22.30273,0.1757689,20.76083,0.06502235,19.68038,0.0339983,19.24251,0.08141844,7681017645056153600,0.5264465,0.000121208,0.568069,0.035346,GALAXY
1237651497370649034,23.09858,0.9464461,22.09905,0.1675449,20.67023,0.06740244,19.75239,0.0426894,19.36761,0.1122389,4152509985048516608,0.5735096,0.0001901119,0.529326,0.046651,GALAXY
1237651504345449393,21.61552,0.3687879,21.76257,0.1903451,20.1956,0.0706892,19.20907,0.04464136,18.46918,0.09789938,4548689868629497856,0.5461241,0.0001977513,0.563128,0.044521,GALAXY
1237652901841010909,26.63937,0.4318248,22.50647,0.210824,20.85884,0.07813332,19.74051,0.04691274,19.32931,0.1197434,7944405378363840512,0.6027555,0.0002358515,0.5945,0.032311,GALAXY
1237652901841010909,26.63937,0.4318248,22.50647,0.210824,20.85884,0.07813332,19.74051,0.04691274,19.32931,0.1197434,7947925739969730560,0.6025906,0.0001696668,0.5945,0.032311,GALAXY
1237652942638285264,25.2353,1.333897,22.01913,0.153675,20.3188,0.0477545,19.35391,0.03298618,18.77988,0.07446746,6954831439163840512,0.5396484,0.0001233366,0.531527,0.02794,GALAXY
1237652942638416777,26.19332,1.058169,21.94613,0.2303252,20.06614,0.06310645,19.2168,0.04658702,18.69964,0.1137564,6954851230373140480,0.5080761,0.0001487833,0.48058,0.02302,GALAXY
1237654392177492544,23.03728,0.5862377,21.95529,0.1094789,20.40271,0.03876277,19.57529,0.02873686,19.04184,0.06224202,4143328512143808512,0.498078,0.0001624053,0.49238,0.035898,GALAXY
1237654392177492544,23.03728,0.5862377,21.95529,0.1094789,20.40271,0.03876277,19.57529,0.02873686,19.04184,0.06224202,6692369766471194624,0.4979535,0.0001200168,0.49238,0.035898,GALAXY
1237654400761594445,24.01627,1.454724,21.27998,0.06901029,19.69015,0.02600894,18.80523,0.01997978,18.38886,0.04931503,7990686298188044288,0.512989,9.647336E-05,0.489667,0.024092,GALAXY
1237654601018114850,24.58005,2.350726,21.32391,0.1312578,20.06395,0.06335954,19.10588,0.04022515,18.60151,0.0974444,4289886820442068992,0.5401742,0.0001937635,0.538385,0.044654,GALAXY
1237654601018114850,24.58005,2.350726,21.32391,0.1312578,20.06395,0.06335954,19.10588,0.04022515,18.60151,0.0974444,4289886828562241536,0.5403197,0.0001236942,0.538385,0.044654,GALAXY
1237654601020867193,22.43131,0.4202858,21.8749,0.1174215,20.40769,0.04851343,19.48269,0.03160492,19.14045,0.08210657,4297575151237879808,0.5675237,0.0001198116,0.530257,0.044055,GALAXY
1237654601020867193,22.43131,0.4202858,21.8749,0.1174215,20.40769,0.04851343,19.48269,0.03160492,19.14045,0.08210657,4300025417312786432,0.5671905,0.0001260134,0.530257,0.044055,GALAXY
1237654601021063743,22.64348,0.550265,22.22057,0.1984264,20.5566,0.0640643,19.39348,0.03306209,18.92445,0.08281542,4300044109010458624,0.6237327,0.0001797615,0.604175,0.032242,GALAXY
1237654601027748434,23.51001,0.895916,22.14448,0.1475219,20.79504,0.0669855,19.82143,0.03832456,19.36555,0.09502059,5334751073046648832,0.5967796,0.0002108651,0.562864,0.046285,GALAXY
1237654601027748434,23.51001,0.895916,22.14448,0.1475219,20.79504,0.0669855,19.82143,0.03832456,19.36555,0.09502059,5405528285844363264,0.5969538,0.0001407154,0.562864,0.046285,GALAXY
1237654602632593853,22.48521,0.6943981,21.92225,0.1784264,19.98549,0.04685348,19.00878,0.03000976,18.46928,0.06543063,5398776738653427712,0.5768903,0.0001957323,0.535755,0.025226,GALAXY
1237654604236654440,23.2157,0.9695997,23.92121,0.874887,21.31601,0.1162743,19.87154,0.04742197,19.22538,0.101265,5393278630741956608,0.7428878,0.0002304684,0.929648,0.042897,GALAXY
1237654604253889240,25.17426,1.023109,23.92893,0.7260712,21.17767,0.08555912,19.9156,0.03915473,19.50838,0.09572989,5327974233095297024,0.6198266,0.0001949886,0.611878,0.031602,GALAXY
1237654605315900304,23.83111,0.8650749,22.48235,0.1633464,20.83323,0.04806422,19.83342,0.02902395,19.23857,0.06508344,4300060601684875264,0.5394362,0.0001330505,0.545628,0.036907,GALAXY
1237654606393902014,24.08753,1.423974,22.59778,0.2599989,20.95725,0.08358081,19.88812,0.0481071,19.29242,0.08750241,5402089563547260928,0.6141385,0.0001771891,0.564046,0.027255,GALAXY
1237654606407139983,25.81002,0.9715114,21.43093,0.09751637,20.14529,0.0445419,19.19961,0.02868428,18.7187,0.06146774,5458369445352462336,0.5342024,0.0001564836,0.550202,0.046271,GALAXY
1237654611216367913,25.602,1.101311,21.79661,0.1045046,20.17861,0.04039317,19.35022,0.02983985,18.83386,0.06878638,7851104947550836736,0.5072771,0.0001604248,0.478203,0.025184,GALAXY
1237654640748724725,24.3938,1.151907,22.62207,0.1536261,21.10217,0.06330741,19.96209,0.03968515,19.47359,0.08933328,7643955851661957120,0.6501184,0.0001357167,0.592501,0.042899,GALAXY
1237654669201900095,22.76828,0.9550418,21.87262,0.1749628,20.3723,0.06572031,19.32446,0.03980344,18.82161,0.09243194,4261697536463755264,0.6096742,0.0001497422,0.558007,0.03095,GALAXY
1237654669201900095,22.76828,0.9550418,21.87262,0.1749628,20.3723,0.06572031,19.32446,0.03980344,18.82161,0.09243194,4261705233582020608,0.6099492,0.0001462271,0.558007,0.03095,GALAXY
1237654670274134367,26.73927,0.5812859,21.72124,0.1454083,19.84563,0.0430191,18.95121,0.02998895,18.49831,0.08521509,4312217902323619840,0.5106141,0.0001069946,0.49309,0.021579,GALAXY
1237654670274134367,26.73927,0.5812859,21.72124,0.1454083,19.84563,0.0430191,18.95121,0.02998895,18.49831,0.08521509,4313459250431285248,0.5106024,0.0001524826,0.49309,0.021579,GALAXY
1237654871069491820,22.49817,0.6278434,22.79457,0.3313075,20.81076,0.08933174,19.66222,0.048058,19.00553,0.09837236,4258223629526128640,0.6778012,0.0001708713,0.590325,0.036754,GALAXY
1237654872139956962,22.83471,0.8003883,22.25898,0.1987534,20.49655,0.06173744,19.60396,0.04201651,19.06521,0.1118693,4240317532391888896,0.4868234,9.135275E-05,0.504265,0.029399,GALAXY
1237654872680497577,22.05545,0.7996112,21.46361,0.1913784,20.01914,0.0769223,19.16593,0.05522504,18.59069,0.1206366,4242534978356008960,0.5634431,0.000185296,0.522265,0.046712,GALAXY
1237654897390650121,23.29091,0.8323215,22.08317,0.1310634,20.40866,0.0467797,19.49167,0.02897107,19.15789,0.07971375,4248047099588139008,0.5060451,0.0001058693,0.509708,0.035942,GALAXY
1237654948373005023,23.10609,1.207837,21.42214,0.1206481,19.58993,0.03428048,18.38941,0.01797328,17.97886,0.04323981,7860017583805978624,0.6491307,0.0001018198,0.587175,0.026674,GALAXY
1237654948909809992,26.18911,0.6939186,22.34176,0.1815289,20.85429,0.07134767,19.72107,0.03887336,19.33513,0.1080836,7860011536492025856,0.5381559,0.0001759843,0.577995,0.035063,GALAXY
1237654949988401704,22.57264,1.014667,21.814,0.230681,20.12215,0.07236834,18.77789,0.03291446,18.30252,0.07189875,7106765807854835712,0.6767383,0.0002275482,0.652177,0.031768,GALAXY
1237655106763489844,25.15865,1.399988,22.10608,0.1937177,20.26236,0.05060968,19.35704,0.0322982,18.91994,0.07477161,7996147572426430464,0.536359,0.000146943,0.505111,0.029273,GALAXY
1237655108374626623,22.96981,0.7922509,21.83888,0.1429118,20.34147,0.05718048,19.52012,0.03734618,19.22696,0.1232883,8002978288749533184,0.4897265,0.0001707993,0.487763,0.054118,GALAXY
1237655108381246010,24.43279,1.300879,21.82117,0.101711,20.09602,0.032925,19.29109,0.02315802,18.84445,0.06255578,8013093245952481280,0.4720208,0.000130687,0.45952,0.023671,GALAXY
1237655126630859233,26.64735,0.3688666,22.37274,0.1820611,20.88992,0.06059176,19.85991,0.03792078,19.4718,0.1045853,5475372838440687616,0.521775,0.0001462793,0.565279,0.036194,GALAXY
1237655129306890964,22.24503,0.455811,21.75334,0.1387822,20.81726,0.09218454,19.66812,0.04812878,19.17271,0.1184134,5615124065838979072,0.6656698,0.000206099,0.717083,0.077325,GALAXY
1237655368748761804,22.4691,0.7168106,22.14253,0.2893865,19.97645,0.06123954,18.87363,0.035841,18.20682,0.07627665,8001877128760285184,0.6689146,0.0001730311,0.588732,0.034888,GALAXY
1237655369820930370,24.12409,1.197021,21.39059,0.0656696,19.79909,0.02596977,19.05011,0.02112822,18.79483,0.06626413,7997475782388897792,0.4105589,8.142171E-05,0.428906,0.052705,GALAXY
1237655465384739359,25.86064,0.6948097,21.87349,0.1001972,20.23588,0.03677398,19.45026,0.02944804,19.06408,0.07316849,7665275932584990720,0.4247907,0.0001212787,0.461533,0.029337,GALAXY
1237655472892412642,22.23044,0.5350402,21.80356,0.1640906,19.99368,0.0476946,19.10656,0.03135407,18.67508,0.0854646,6794949251124451328,0.5093291,0.0001529494,0.488861,0.025372,GALAXY
1237648704048792162,23.05831,0.7184534,22.21102,0.1786512,20.70461,0.06629498,19.56261,0.03580416,19.03557,0.08885486,4555522233884497920,0.7044356,0.0001638727,0.600372,0.040317,GALAXY
1237650794605118407,24.29996,1.334033,22.70297,0.2541841,20.77971,0.06725477,19.6278,0.03561524,19.06555,0.07682483,4256057041796487168,0.6610959,0.0001586083,0.606153,0.035581,GALAXY
1237650794605118407,24.29996,1.334033,22.70297,0.2541841,20.77971,0.06725477,19.6278,0.03561524,19.06555,0.07682483,4298753282225231872,0.6615532,0.000151556,0.606153,0.035581,GALAXY
1237650794605380374,22.75586,0.5873641,22.15928,0.1715983,20.19468,0.04326019,19.36832,0.03060864,18.86084,0.06974622,4256088927633692672,0.5128592,0.0001016572,0.477735,0.02781,GALAXY
1237651249899307102,24.58183,0.9257353,21.57081,0.06293383,20.9668,0.05556959,19.9984,0.03278972,21.10659,0.2974271,7651682120742754304,0.5143781,6.507332E-05,0.59279,0.116881,GALAXY
1237651503805498027,22.63178,0.5449867,21.68134,0.1068933,20.73144,0.0713798,19.65953,0.04217544,19.34891,0.1225165,4559992298306557952,0.6589103,0.0002296111,0.674256,0.06765,GALAXY
1237651503805498180,22.60108,0.5387312,21.89657,0.1306516,20.22544,0.04582965,19.32061,0.03151956,18.8514,0.07996389,4559991748550744064,0.5615567,0.0001311184,0.510482,0.027288,GALAXY
1237652900211982885,22.51406,0.5296682,22.16799,0.157419,20.60407,0.05489114,19.58054,0.03269142,19.05162,0.08486556,8070511941171566592,0.4923925,0.0001227418,0.57375,0.035669,GALAXY
1237652901840814365,23.37595,2.09667,22.67217,0.4389256,20.27138,0.07828812,19.32981,0.055357,18.92089,0.1426599,7944439738102208512,0.5502365,0.000179412,0.494958,0.026241,GALAXY
1237652901840814365,23.37595,2.09667,22.67217,0.4389256,20.27138,0.07828812,19.32981,0.055357,18.92089,0.1426599,7946870208823842816,0.5502422,0.000207467,0.494958,0.026241,GALAXY
1237652943174959686,24.20814,1.451376,22.29321,0.1715187,20.21445,0.04057088,19.31086,0.02833731,18.78949,0.07428013,6911932892219463680,0.4762242,0.0001153851,0.498318,0.027786,GALAXY
1237652943176270555,25.65936,1.06364,21.35731,0.1056089,19.72827,0.03535593,18.89078,0.02626426,18.44003,0.07326465,845580279740393472,0.4465619,0.0001762531,0.472488,0.022468,GALAXY
1237653665256964600,23.27035,0.8454735,21.99532,0.1418986,20.1094,0.03990777,19.22474,0.02981059,18.68692,0.07318635,5332487178286290944,0.5153201,0.0001112847,0.500702,0.026838,GALAXY
1237654030862516571,26.25387,0.8752678,21.34773,0.1392819,20.01003,0.06399924,19.11938,0.04696284,18.55299,0.09852482,5371782079528065024,0.4955718,0.0002184649,0.516242,0.03803,GALAXY
1237654381983367814,26.08652,0.6444197,22.02428,0.1327714,20.46392,0.04788264,19.43123,0.02824047,18.86085,0.06543282,7981611478867531776,0.5169435,0.000208278,0.548179,0.030753,GALAXY
1237654383051080653,25.66358,0.880574,22.48104,0.2199319,20.66125,0.0608042,19.63943,0.04072738,19.35798,0.096363,5804041332445173760,0.5475433,0.0002862479,0.544599,0.033732,GALAXY
1237654383054029190,25.0474,1.738261,21.42329,0.1138672,19.75739,0.03650027,18.95623,0.02716661,18.46847,0.05743985,6429085117478885376,0.4575661,0.0001320174,0.467694,0.023622,GALAXY
1237654383054357183,21.89554,0.3634614,21.17746,0.08815327,20.56297,0.07412765,19.5807,0.04880056,19.35739,0.1320988,6429125249653299200,0.7246032,0.0001308872,0.725025,0.062284,GALAXY
