#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237653470370267271,3,19.48982,0.04298594,19.08775,0.01511026,18.41228,0.01099042,18.1211,0.01188011,17.70231,0.02835704,514569549547333632,0.3022491,3.910582E-05,0.321243,0.027532,0,QSO,STARBURST BROADLINE
1237651537633738939,3,19.072,0.03356174,18.61164,0.01168774,17.92273,0.009314855,17.49017,0.009527961,17.29412,0.02590435,550587901692372992,0.2176627,4.542822E-05,0.206746,0.027364,0,QSO,STARBURST BROADLINE
1237651272969355369,3,18.87486,0.02405971,18.7282,0.009531501,18.33149,0.00925432,17.91109,0.009178597,17.89037,0.03143328,550626384599345152,0.2016234,2.772478E-05,0.191867,0.033293,0,QSO,AGN BROADLINE
1237651272432353387,3,19.69918,0.04846776,19.12453,0.01417707,18.39242,0.01099828,18.12125,0.01205368,17.67348,0.03144757,550643152151668736,0.3027608,2.519851E-05,0.319215,0.024848,0,QSO,STARBURST
1237674648849612997,3,19.60832,0.07775959,18.26539,0.01117365,17.45218,0.007854258,16.99024,0.00756862,16.74729,0.01871955,313012025728985088,0.1275907,3.580895E-05,0.152158,0.02449,0,QSO,STARBURST BROADLINE
1237674650995785868,3,19.24877,0.03450399,19.02281,0.01179432,18.88564,0.01249692,18.59835,0.0140818,18.23112,0.02952581,311981233712162816,0.3931704,2.670742E-05,0.472711,0.137686,0,QSO,STARBURST BROADLINE
1237648674511454377,3,20.25705,0.08808598,18.47162,0.009852174,17.5583,0.007383545,17.06126,0.007156785,16.73345,0.01995322,331141874402224128,0.1478492,3.376706E-05,0.113829,0.027891,0,QSO,BROADLINE
1237648674511847558,3,19.67899,0.03480664,19.25056,0.01159199,18.72423,0.01074151,18.33741,0.01090239,18.31107,0.03607692,331166063658035200,0.2060778,2.771831E-05,0.194023,0.028756,0,QSO,STARBURST BROADLINE
1237648702971969738,3,19.56158,0.03144684,19.06831,0.01076076,18.93833,0.01162831,18.59558,0.01181902,18.33821,0.03112292,331083325408045056,0.494461,0.0002652573,0.383008,0.102394,0,QSO,
1237648703508840463,3,18.55425,0.01843693,18.22485,0.006913338,17.71617,0.006101865,17.35767,0.005924129,17.30146,0.01460685,331086074187114496,0.2078367,4.28876E-05,0.221794,0.029037,0,QSO,STARBURST BROADLINE
