objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,z,zErr,zWarning,class,subClass
1237648722298732805,6,20.88039,0.06324433,19.82633,0.0148811,19.69741,0.01689535,19.64102,0.02200351,19.54973,0.06574431,-0.0002695362,2.943832E-05,0,STAR,A2II (39866)
1237654654183079976,6,17.79411,0.01157772,16.8729,0.003807703,16.64854,0.004070563,16.57998,0.004548765,16.57611,0.009076663,0.0001439837,1.215875E-05,0,STAR,A0
1237657190371950666,6,18.54,0.01800052,16.97991,0.004584487,16.42449,0.004883007,16.27226,0.005178457,16.20765,0.007354312,-2.283896E-05,8.247585E-06,0,STAR,F9
1237665128019067132,6,20.95045,0.07681646,18.42339,0.007341456,17.27944,0.005633088,16.81696,0.005651492,16.58461,0.009520413,-0.0002321636,8.011256E-06,0,STAR,K7
1237669517435732104,6,17.04354,0.00972533,15.46228,0.004399337,14.89641,0.005323018,14.71856,0.005541525,14.65854,0.005626493,-0.0001671797,8.21738E-06,0,STAR,F9
1237657633264042175,6,17.67566,0.01046315,16.80293,0.004759111,16.60043,0.005117405,16.53574,0.005518764,16.55195,0.008833213,-0.0001448901,9.359243E-06,0,STAR,A1III (225180)
1237663784202207339,6,21.26302,0.08674034,18.7696,0.008478216,17.52606,0.006432147,16.99573,0.006144404,16.69682,0.009790818,-0.000104448,9.509242E-06,0,STAR,K7
1237674290754551864,6,18.73285,0.02068044,17.66522,0.00542053,17.33773,0.005733169,17.22154,0.005998903,17.15421,0.01135594,3.622488E-05,9.600034E-06,0,STAR,F2
1237664296368996362,6,19.28436,0.02307476,18.12023,0.006255408,17.7432,0.006076442,17.6226,0.006582533,17.56092,0.01372718,-0.000315909,1.086917E-05,0,STAR,G0
1237666215154418267,6,20.7458,0.06871617,19.13614,0.01009184,18.55774,0.008765548,18.38481,0.009519222,18.36949,0.02913719,-0.0002127189,1.015971E-05,0,STAR,F9
1237680073936339050,6,18.552,0.02108703,17.66581,0.006182613,17.3985,0.006340804,17.31068,0.00710629,17.27955,0.01313343,0.0002567335,9.819859E-06,0,STAR,F3/F5V (30743)
1237662263792566279,6,18.35027,0.01808415,17.43558,0.005529245,17.50557,0.006433585,17.59282,0.007433477,17.65153,0.01853291,-0.001038487,9.725454E-06,0,STAR,A0
1237651190282584120,6,17.30423,0.009257752,17.15811,0.004466491,17.60357,0.005918301,17.89812,0.007753601,18.16526,0.02729864,6.265681E-05,1.257423E-05,0,STAR,A0
1237665367434461235,6,17.99965,0.0131442,18.36187,0.007274923,18.913,0.01100301,19.2731,0.01943599,19.53342,0.08325733,-6.021727E-05,0.0001157522,0,STAR,WDhotter
1237661055282185563,6,19.33936,0.03220271,18.2096,0.008283583,17.84949,0.007153533,17.73936,0.007640332,17.7022,0.01654291,-0.0001863333,1.381935E-05,0,STAR,F9
1237668289615888510,6,20.72778,0.0748799,19.59274,0.01400388,19.42622,0.01572652,19.33421,0.0171581,19.32435,0.0587105,-1.467509E-05,3.622796E-05,0,STAR,F3/F5V (30743)
1237671938742551438,6,16.01108,0.03068292,14.87969,0.005058707,14.75084,0.003996006,14.78053,0.004044113,14.81902,0.006030975,-0.0002507987,1.015751E-05,0,STAR,K3
1237651272952643770,6,19.89671,0.04120251,18.58915,0.008368578,18.07802,0.007598596,17.88701,0.007871548,17.77528,0.02042035,-0.0002092414,1.055947E-05,0,STAR,F9
1237655109439717572,6,19.20357,0.0239046,18.09327,0.00608756,17.67616,0.0057442,17.57009,0.00638115,17.49422,0.01447993,-0.0002073989,1.467664E-05,0,STAR,G2
1237667293196582938,6,17.80172,0.01166706,16.94762,0.004654308,16.67183,0.004646096,16.6127,0.005357183,16.60668,0.009138745,0.0001618121,8.659201E-06,0,STAR,F3/F5V (30743)
