#objID,type,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,zWarning,class,subClass
1237648722300108982,3,19.45572,0.05603526,18.00982,0.009368373,17.3917,0.008016093,16.96756,0.008412295,16.67432,0.02010071,314293782818351104,0.07340532,1.0124E-05,0.071203,0.020769,0,GALAXY,STARFORMING
1237648722836783254,3,20.17014,0.1061197,17.95731,0.008223929,17.20657,0.006506586,16.76524,0.006619188,16.48311,0.01616486,314284430661281792,0.06364167,8.857903E-06,0.088157,0.024433,0,GALAXY,STARFORMING
1237648722836783254,3,20.17014,0.1061197,17.95731,0.008223929,17.20657,0.006506586,16.76524,0.006619188,16.48311,0.01616486,314284436969515008,0.0636807,7.911038E-06,0.088157,0.024433,0,GALAXY,STARFORMING
1237648722836783266,3,18.69862,0.0309332,16.94093,0.004510249,16.04776,0.003470114,15.65546,0.003546021,15.33708,0.006778912,314281413312538624,0.06388485,1.464511E-05,0.08718,0.014334,0,GALAXY,
1237648722836783266,3,18.69862,0.0309332,16.94093,0.004510249,16.04776,0.003470114,15.65546,0.003546021,15.33708,0.006778912,314282506515933184,0.06383609,1.722544E-05,0.08718,0.014334,0,GALAXY,
1237648722836783288,3,18.8167,0.03779535,17.37291,0.005591039,16.68156,0.004661442,16.33471,0.004989796,16.10382,0.01206649,314285536481142784,0.06382966,1.613199E-05,0.07269,0.024075,0,GALAXY,STARFORMING
1237648722836848740,3,20.04001,0.06315614,18.323,0.008220747,17.42125,0.006015492,17.02945,0.006205649,16.72308,0.01358584,314282237946259456,0.08133835,2.627578E-05,0.102157,0.016983,0,GALAXY,
1237648722836848747,3,19.34375,0.04993979,17.64362,0.006652404,16.77428,0.004970187,16.39584,0.005197651,16.06351,0.01119944,314281956760119296,0.1026741,2.36597E-05,0.096555,0.018372,0,GALAXY,
1237648722836848747,3,19.34375,0.04993979,17.64362,0.006652404,16.77428,0.004970187,16.39584,0.005197651,16.06351,0.01119944,314282512824166400,0.102637,2.226002E-05,0.096555,0.018372,0,GALAXY,
1237648722836848760,3,20.09629,0.0629135,18.26091,0.00771086,17.41366,0.005816145,17.02197,0.006017959,16.72305,0.01297847,314281681882212352,0.08210304,2.913411E-05,0.079047,0.011955,0,GALAXY,
1237648722836848760,3,20.09629,0.0629135,18.26091,0.00771086,17.41366,0.005816145,17.02197,0.006017959,16.72305,0.01297847,314282787702073344,0.08211253,2.668114E-05,0.079047,0.011955,0,GALAXY,
1237674648850989286,3,20.10005,0.08964731,18.39831,0.01013389,17.56097,0.006985699,17.15753,0.006821782,16.86975,0.01529661,315263270955018240,0.1044508,3.191271E-05,0.085458,0.020454,0,GALAXY,
1237674648851054729,3,18.66826,0.04794244,17.57164,0.008279703,17.19397,0.007874779,16.92991,0.008423873,16.80348,0.02408802,315263545832925184,0.07700927,7.091972E-06,0.066142,0.015042,0,GALAXY,STARFORMING
1237674648851054795,3,20.38367,0.1108621,18.32704,0.009800107,17.16518,0.005756621,16.68794,0.005470265,16.33027,0.01108975,315252275838740480,0.1520417,3.158475E-05,0.161625,0.00906,0,GALAXY,
1237674649388122187,3,18.22591,0.04031784,17.33377,0.009824812,17.05005,0.009123936,16.92736,0.02084269,16.89024,0.07662805,315257223641065472,0.01877641,6.488488E-06,0.016798,0.008151,0,GALAXY,STARFORMING
1237674649388122352,3,19.0216,0.05742753,18.04393,0.01132939,17.3796,0.009989541,17.02201,0.00873302,16.73527,0.02176104,315254199984089088,0.1320189,1.0766E-05,0.142386,0.029655,0,GALAXY,
1237674650461995043,3,19.21073,0.04614452,17.80756,0.006690313,17.06078,0.005271564,16.62008,0.004929462,16.40283,0.01181193,315261621687576576,0.1347975,8.498714E-06,0.109731,0.024253,0,GALAXY,STARFORMING
1237674650461995124,3,19.00868,0.0656586,17.13263,0.006077663,16.11521,0.004116746,15.68086,0.003892415,15.315,0.008910437,315258323152693248,0.1302102,1.974821E-05,0.114907,0.008281,0,GALAXY,
1237674650461995162,3,20.25397,0.1150154,18.24478,0.009112094,17.1963,0.005984384,16.72969,0.005537471,16.34534,0.01274543,315257773396879360,0.1295816,3.029316E-05,0.125175,0.011779,0,GALAXY,
1237674650998014102,3,17.96539,0.04042661,16.29085,0.004931155,15.41781,0.003551887,15.00238,0.003604653,14.70097,0.007153394,314288278951979008,0.07226125,2.328713E-05,0.087997,0.014782,0,GALAXY,
1237674650998014102,3,17.96539,0.04042661,16.29085,0.004931155,15.41781,0.003551887,15.00238,0.003604653,14.70097,0.007153394,314287460626491392,0.0722287,1.728744E-05,0.087997,0.014782,0,GALAXY,
1237648720153149689,3,18.02251,0.03556734,16.73728,0.008054522,16.17824,0.006742303,15.85642,0.007293132,15.60592,0.01256807,316456241104709632,0.04017433,9.619146E-06,0.04706,0.013659,0,GALAXY,STARFORMING
1237648720153280661,3,18.51289,0.0222158,16.74695,0.004160522,15.95126,0.00344928,15.44674,0.003260486,15.04123,0.005517481,316448819401222144,0.04103979,1.214181E-05,0.050907,0.011597,0,GALAXY,
1237648720153280761,3,19.29132,0.03048983,17.35677,0.004915562,16.42197,0.003790725,16.03946,0.003785787,15.71376,0.006798815,316447994767501312,0.1043242,1.679875E-05,0.099632,0.009418,0,GALAXY,
1237648720153280822,3,19.28177,0.04221334,17.45364,0.006113262,16.36729,0.004084478,15.92213,0.004011073,15.58738,0.008191767,316447170133780480,0.1512106,1.846609E-05,0.145936,0.007411,0,GALAXY,
1237648720153280843,3,21.1571,0.2587519,18.87641,0.01967122,17.43532,0.009014328,16.85616,0.008164522,16.48831,0.01947766,316446345500059648,0.2553241,3.188243E-05,0.240086,0.016726,0,GALAXY,STARFORMING
1237648720689823884,3,18.457,0.02321264,17.58242,0.006772828,17.27164,0.006404817,17.1268,0.007495391,17.01163,0.02623215,316464487441917952,0.02377577,5.985128E-06,0.022024,0.006186,0,GALAXY,STARBURST
1237648720689823908,3,20.2796,0.129235,18.32664,0.01304741,17.08982,0.007335221,16.58303,0.006757854,16.24392,0.01652574,316461738662848512,0.1938297,4.078576E-05,0.184715,0.01014,0,GALAXY,
1237648721226563768,3,18.16797,0.02721714,16.96593,0.005361365,16.2752,0.004393613,15.91658,0.004648875,15.62181,0.01225805,316463937686104064,0.09869838,1.348608E-05,0.088049,0.026738,0,GALAXY,STARFORMING
1237648721226629155,3,19.29883,0.05614535,17.29792,0.006574679,16.38815,0.004680816,15.93544,0.004599329,15.77236,0.01262658,316463662808197120,0.06371803,2.116297E-05,0.092355,0.025435,0,GALAXY,
1237648721226629232,3,18.81484,0.02746172,17.57822,0.005938336,17.00784,0.005051506,16.66642,0.005321792,16.46852,0.01460362,316464212564011008,0.06804425,7.673292E-06,0.085523,0.019578,0,GALAXY,STARFORMING
1237648721226694756,3,18.15092,0.02691174,16.58406,0.004630675,15.82516,0.003724676,15.4663,0.00386267,15.19779,0.009442475,316461188907034624,0.08981428,1.817617E-05,0.05941,0.018093,0,GALAXY,STARFORMING
1237648721226825909,3,19.79111,0.04995409,17.87782,0.006769556,16.94179,0.004855543,16.54046,0.004906422,16.21627,0.01083456,316451843058198528,0.1005673,2.04658E-05,0.10257,0.01077,0,GALAXY,
1237648721226891421,3,19.81411,0.06310949,17.88491,0.007647283,16.77306,0.00490178,16.32533,0.004859378,15.95644,0.01095947,316443871598897152,0.1491121,2.695056E-05,0.144556,0.008154,0,GALAXY,
1237648721226956971,3,17.88754,0.02207649,16.68367,0.004728958,16.10512,0.004576108,15.82652,0.004826084,15.60221,0.01215445,316441947453548544,0.029541,7.384919E-06,0.027325,0.012512,0,GALAXY,STARBURST
1237648721763434740,3,20.40754,0.09605399,18.24408,0.008862191,17.15782,0.005900221,16.62859,0.00551231,16.14477,0.01200203,316472184023312384,0.1017812,3.261613E-05,0.10987,0.015716,0,GALAXY,
1237648721763434745,3,19.02898,0.04202921,17.3205,0.006022555,16.51109,0.004811449,16.14613,0.004960401,15.83139,0.01253279,316471634267498496,0.1023019,2.27665E-05,0.065458,0.018466,0,GALAXY,
