objID,dered_u,err_u,dered_g,err_g,dered_r,err_r,dered_i,err_i,dered_z,err_z,specObjID,z,zErr,photoZ,photoErr,class,subClass
1237656971300897526,23.11449,1.137281,21.38866,0.1023896,19.57182,0.03136106,18.86116,0.0254459,18.45397,0.06407496,778069715166717952,0.3240931,0.0001030232,0.406353,0.028811,GALAXY,
1237656971301028063,21.06927,0.1417087,20.71259,0.03962937,19.80171,0.02689506,19.30973,0.02512962,18.81358,0.05944077,778070539800438784,0.3839716,7.20623E-05,0.453243,0.091078,GALAXY,
1237656971301093605,21.41219,0.160164,20.68641,0.03239352,19.76139,0.02135418,19.471,0.02368047,19.07299,0.05922281,778072189067880448,0.3479223,1.687869E-05,0.351133,0.053747,GALAXY,STARBURST
1237656971301290240,20.58593,0.08341335,19.9289,0.02025663,19.53448,0.02002412,19.32973,0.02311668,19.23082,0.07379314,778051573224859648,0.2321058,7.459342E-06,0.195547,0.050734,GALAXY,STARBURST
1237656971301683490,20.07715,0.0566176,19.96583,0.01959316,19.92985,0.02415283,19.61959,0.02616109,19.57501,0.08886622,778016113974863872,0.4039147,9.221325E-06,0.629636,0.16032,GALAXY,
1237657070088684227,22.98347,0.6569695,21.37891,0.06715145,19.70542,0.02426127,19.11501,0.02094993,18.7785,0.05253313,755559963484514304,0.2924394,7.624276E-05,0.361373,0.039121,GALAXY,
1237657070088749671,22.36335,0.6763436,20.60674,0.07363044,19.62017,0.04810309,19.19066,0.0372637,18.81183,0.09781881,755541821542656000,0.2749015,3.449583E-05,0.23136,0.061788,GALAXY,
1237657070088946012,20.78213,0.1393265,20.28111,0.03671087,19.56088,0.02966583,19.08585,0.03210013,18.77859,0.08956736,755530551548471296,0.2255939,1.014761E-05,0.423307,0.093693,GALAXY,STARFORMING
1237657070089011829,21.75557,0.2493858,21.26327,0.0718658,19.96288,0.03134047,19.52316,0.03132743,19.01174,0.07003707,755524229356611584,0.4171826,5.701863E-05,0.404267,0.057657,GALAXY,
1237657070089142726,22.4199,0.502483,20.89302,0.05437483,19.77885,0.03422517,19.38307,0.03232801,18.88606,0.07322984,755516257897310208,0.3654078,4.980019E-05,0.324219,0.081551,GALAXY,
